case_type,customer_name,customer_email,customer_contact,attempt_count,contact_count,days_overdue,hours_since_notification,salary_proximity_days,mandate_revoked,promised_to_pay,failure_code,amount,txn_id,recovered
receivable_overdue,Aditya Iyer,aditya.iyer989@example.com,+915253177732,0,1,66,48.0,0,False,False,invoice_overdue,29620.0,HIST-0576,False
receivable_overdue,Ishaan Das,ishaan.das141@example.com,+914485757773,0,3,88,48.0,0,False,False,invoice_overdue,194028.0,HIST-0577,False
receivable_overdue,Rahul Rao,rahul.rao742@example.com,+911566822881,0,0,85,48.0,0,False,True,invoice_overdue,192296.0,HIST-0578,False
receivable_overdue,Priya Rao,priya.rao607@example.com,+914724562544,0,3,36,48.0,0,False,False,invoice_overdue,432018.0,HIST-0579,True
receivable_overdue,Isha Joshi,isha.joshi282@example.com,+918522270640,0,3,68,48.0,0,False,False,invoice_overdue,308612.0,HIST-0580,False
receivable_overdue,Priya Sharma,priya.sharma359@example.com,+915085281823,0,1,89,48.0,0,False,False,invoice_overdue,215580.0,HIST-0581,False
receivable_overdue,Diya Joshi,diya.joshi693@example.com,+913134008036,0,0,45,48.0,0,False,False,invoice_overdue,167431.0,HIST-0582,False
receivable_overdue,Sneha Das,sneha.das351@example.com,+910314185286,0,1,14,48.0,0,False,False,invoice_overdue,221695.0,HIST-0583,False
receivable_overdue,Diya Rao,diya.rao283@example.com,+912413326266,0,4,24,48.0,0,False,True,invoice_overdue,334597.0,HIST-0584,False
receivable_overdue,Sneha Nair,sneha.nair696@example.com,+910576572306,0,3,67,48.0,0,False,False,invoice_overdue,363087.0,HIST-0585,False
receivable_overdue,Pooja Iyer,pooja.iyer476@example.com,+918364555782,0,2,56,48.0,0,False,False,invoice_overdue,464512.0,HIST-0586,False
receivable_overdue,Riya Reddy,riya.reddy287@example.com,+917350071784,0,4,39,48.0,0,False,False,invoice_overdue,442826.0,HIST-0587,False
receivable_overdue,Kabir Rao,kabir.rao44@example.com,+917025148705,0,3,7,48.0,0,False,False,invoice_overdue,300681.0,HIST-0588,False
receivable_overdue,Diya Gupta,diya.gupta735@example.com,+916115711768,0,0,85,48.0,0,False,True,invoice_overdue,392789.0,HIST-0589,False
receivable_overdue,Vivaan Rao,vivaan.rao661@example.com,+910113428153,0,4,74,48.0,0,False,False,invoice_overdue,196900.0,HIST-0590,False
receivable_overdue,Ishaan Khan,ishaan.khan616@example.com,+913222236004,0,1,24,48.0,0,False,False,invoice_overdue,342499.0,HIST-0591,False
receivable_overdue,Arjun Iyer,arjun.iyer121@example.com,+914364311624,0,1,80,48.0,0,False,False,invoice_overdue,409965.0,HIST-0592,False
receivable_overdue,Riya Nair,riya.nair593@example.com,+911662430184,0,1,4,48.0,0,False,False,invoice_overdue,78137.0,HIST-0593,True
receivable_overdue,Isha Khan,isha.khan763@example.com,+917008815882,0,4,58,48.0,0,False,False,invoice_overdue,409607.0,HIST-0594,False
receivable_overdue,Aarav Reddy,aarav.reddy12@example.com,+913752336204,0,1,43,48.0,0,False,False,invoice_overdue,415843.0,HIST-0595,False
receivable_overdue,Pooja Iyer,pooja.iyer74@example.com,+911371706284,0,4,22,48.0,0,False,False,invoice_overdue,138917.0,HIST-0596,True
receivable_overdue,Arjun Mehta,arjun.mehta663@example.com,+914000546818,0,2,55,48.0,0,False,True,invoice_overdue,466169.0,HIST-0597,False
receivable_overdue,Aarav Kapoor,aarav.kapoor433@example.com,+911105650006,0,0,27,48.0,0,False,False,invoice_overdue,371272.0,HIST-0598,False
receivable_overdue,Ishaan Singh,ishaan.singh463@example.com,+911846035505,0,1,70,48.0,0,False,False,invoice_overdue,472518.0,HIST-0599,False
